timings.Fajr,timings.Sunrise,timings.Dhuhr,timings.Asr,timings.Sunset,timings.Maghrib,timings.Isha,timings.Imsak,timings.Midnight,timings.Firstthird,timings.Lastthird,date.readable,date.timestamp,date.gregorian.date,date.gregorian.format,date.gregorian.day,date.gregorian.weekday.en,date.gregorian.month.number,date.gregorian.month.en,date.gregorian.year,date.gregorian.designation.abbreviated,date.gregorian.designation.expanded,date.gregorian.lunarSighting,date.hijri.date,date.hijri.format,date.hijri.day,date.hijri.weekday.en,date.hijri.weekday.ar,date.hijri.month.number,date.hijri.month.en,date.hijri.month.ar,date.hijri.month.days,date.hijri.year,date.hijri.designation.abbreviated,date.hijri.designation.expanded,date.hijri.method,meta.latitude,meta.longitude,meta.timezone,meta.method.id,meta.method.name,meta.method.params.Fajr,meta.method.params.Isha,meta.method.location.latitude,meta.method.location.longitude,meta.latitudeAdjustmentMethod,meta.midnightMode,meta.school,meta.offset.Imsak,meta.offset.Fajr,meta.offset.Sunrise,meta.offset.Dhuhr,meta.offset.Asr,meta.offset.Maghrib,meta.offset.Sunset,meta.offset.Isha,meta.offset.Midnight,date.hijri.holidays
"04:27 (+01)","06:17 (+01)","13:32 (+01)","17:12 (+01)","20:37 (+01)","20:42 (+01)","22:13 (+01)","04:17 (+01)","01:27 (+01)","23:50 (+01)","03:04 (+01)","06 Jul 2029",1878019261,06-07-2029,DD-MM-YYYY,06,Friday,7,July,2029,AD,"Anno Domini",,24-02-1451,DD-MM-YYYY,24,"Al Juma'a",الجمعة,2,Ṣafar,صَفَر,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:28 (+01)","06:18 (+01)","13:32 (+01)","17:12 (+01)","20:36 (+01)","20:41 (+01)","22:12 (+01)","04:18 (+01)","01:27 (+01)","23:50 (+01)","03:04 (+01)","07 Jul 2029",1878105661,07-07-2029,DD-MM-YYYY,07,Saturday,7,July,2029,AD,"Anno Domini",,25-02-1451,DD-MM-YYYY,25,"Al Sabt",السبت,2,Ṣafar,صَفَر,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:29 (+01)","06:18 (+01)","13:32 (+01)","17:12 (+01)","20:36 (+01)","20:41 (+01)","22:12 (+01)","04:19 (+01)","01:27 (+01)","23:50 (+01)","03:04 (+01)","08 Jul 2029",1878192061,08-07-2029,DD-MM-YYYY,08,Sunday,7,July,2029,AD,"Anno Domini",,26-02-1451,DD-MM-YYYY,26,"Al Ahad",الاحد,2,Ṣafar,صَفَر,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:30 (+01)","06:19 (+01)","13:32 (+01)","17:13 (+01)","20:36 (+01)","20:41 (+01)","22:11 (+01)","04:20 (+01)","01:27 (+01)","23:50 (+01)","03:05 (+01)","09 Jul 2029",1878278461,09-07-2029,DD-MM-YYYY,09,Monday,7,July,2029,AD,"Anno Domini",,27-02-1451,DD-MM-YYYY,27,"Al Athnayn",الاثنين,2,Ṣafar,صَفَر,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:31 (+01)","06:19 (+01)","13:33 (+01)","17:13 (+01)","20:36 (+01)","20:41 (+01)","22:11 (+01)","04:21 (+01)","01:27 (+01)","23:50 (+01)","03:05 (+01)","10 Jul 2029",1878364861,10-07-2029,DD-MM-YYYY,10,Tuesday,7,July,2029,AD,"Anno Domini",,28-02-1451,DD-MM-YYYY,28,"Al Thalaata",الثلاثاء,2,Ṣafar,صَفَر,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,"Martyrdom of Sayyidina al-Hassan al-Mujtaba (ر)"
"04:31 (+01)","06:20 (+01)","13:33 (+01)","17:13 (+01)","20:35 (+01)","20:40 (+01)","22:10 (+01)","04:21 (+01)","01:28 (+01)","23:50 (+01)","03:05 (+01)","11 Jul 2029",1878451261,11-07-2029,DD-MM-YYYY,11,Wednesday,7,July,2029,AD,"Anno Domini",,29-02-1451,DD-MM-YYYY,29,"Al Arba'a",الاربعاء,2,Ṣafar,صَفَر,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:32 (+01)","06:21 (+01)","13:33 (+01)","17:13 (+01)","20:35 (+01)","20:40 (+01)","22:10 (+01)","04:22 (+01)","01:28 (+01)","23:50 (+01)","03:05 (+01)","12 Jul 2029",1878537661,12-07-2029,DD-MM-YYYY,12,Thursday,7,July,2029,AD,"Anno Domini",,30-02-1451,DD-MM-YYYY,30,"Al Khamees",الخميس,2,Ṣafar,صَفَر,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:33 (+01)","06:21 (+01)","13:33 (+01)","17:13 (+01)","20:35 (+01)","20:40 (+01)","22:09 (+01)","04:23 (+01)","01:28 (+01)","23:50 (+01)","03:06 (+01)","13 Jul 2029",1878624061,13-07-2029,DD-MM-YYYY,13,Friday,7,July,2029,AD,"Anno Domini",,01-03-1451,DD-MM-YYYY,1,"Al Juma'a",الجمعة,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:34 (+01)","06:22 (+01)","13:33 (+01)","17:13 (+01)","20:34 (+01)","20:39 (+01)","22:08 (+01)","04:24 (+01)","01:28 (+01)","23:50 (+01)","03:06 (+01)","14 Jul 2029",1878710461,14-07-2029,DD-MM-YYYY,14,Saturday,7,July,2029,AD,"Anno Domini",,02-03-1451,DD-MM-YYYY,2,"Al Sabt",السبت,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:35 (+01)","06:22 (+01)","13:33 (+01)","17:13 (+01)","20:34 (+01)","20:39 (+01)","22:08 (+01)","04:25 (+01)","01:28 (+01)","23:50 (+01)","03:06 (+01)","15 Jul 2029",1878796861,15-07-2029,DD-MM-YYYY,15,Sunday,7,July,2029,AD,"Anno Domini",,03-03-1451,DD-MM-YYYY,3,"Al Ahad",الاحد,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,"Urs of Shaykh Bahaʾuddin Shah Naqshband ق"
"04:36 (+01)","06:23 (+01)","13:33 (+01)","17:13 (+01)","20:33 (+01)","20:38 (+01)","22:07 (+01)","04:26 (+01)","01:28 (+01)","23:50 (+01)","03:06 (+01)","16 Jul 2029",1878883261,16-07-2029,DD-MM-YYYY,16,Monday,7,July,2029,AD,"Anno Domini",,04-03-1451,DD-MM-YYYY,4,"Al Athnayn",الاثنين,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:37 (+01)","06:24 (+01)","13:33 (+01)","17:13 (+01)","20:33 (+01)","20:38 (+01)","22:06 (+01)","04:27 (+01)","01:28 (+01)","23:50 (+01)","03:07 (+01)","17 Jul 2029",1878969661,17-07-2029,DD-MM-YYYY,17,Tuesday,7,July,2029,AD,"Anno Domini",,05-03-1451,DD-MM-YYYY,5,"Al Thalaata",الثلاثاء,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:38 (+01)","06:24 (+01)","13:33 (+01)","17:13 (+01)","20:32 (+01)","20:37 (+01)","22:06 (+01)","04:28 (+01)","01:28 (+01)","23:50 (+01)","03:07 (+01)","18 Jul 2029",1879056061,18-07-2029,DD-MM-YYYY,18,Wednesday,7,July,2029,AD,"Anno Domini",,06-03-1451,DD-MM-YYYY,6,"Al Arba'a",الاربعاء,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,"Birth of Mawlāna Jalāluddīn Rūmi ق"
"04:39 (+01)","06:25 (+01)","13:33 (+01)","17:13 (+01)","20:32 (+01)","20:37 (+01)","22:05 (+01)","04:29 (+01)","01:28 (+01)","23:49 (+01)","03:07 (+01)","19 Jul 2029",1879142461,19-07-2029,DD-MM-YYYY,19,Thursday,7,July,2029,AD,"Anno Domini",,07-03-1451,DD-MM-YYYY,7,"Al Khamees",الخميس,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:40 (+01)","06:26 (+01)","13:34 (+01)","17:14 (+01)","20:31 (+01)","20:36 (+01)","22:04 (+01)","04:30 (+01)","01:28 (+01)","23:49 (+01)","03:07 (+01)","20 Jul 2029",1879228861,20-07-2029,DD-MM-YYYY,20,Friday,7,July,2029,AD,"Anno Domini",,08-03-1451,DD-MM-YYYY,8,"Al Juma'a",الجمعة,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:41 (+01)","06:26 (+01)","13:34 (+01)","17:14 (+01)","20:31 (+01)","20:36 (+01)","22:03 (+01)","04:31 (+01)","01:28 (+01)","23:49 (+01)","03:08 (+01)","21 Jul 2029",1879315261,21-07-2029,DD-MM-YYYY,21,Saturday,7,July,2029,AD,"Anno Domini",,09-03-1451,DD-MM-YYYY,9,"Al Sabt",السبت,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,"Urs of Shaykh Muhammad al-Masūm ق"
"04:42 (+01)","06:27 (+01)","13:34 (+01)","17:14 (+01)","20:30 (+01)","20:35 (+01)","22:02 (+01)","04:32 (+01)","01:28 (+01)","23:49 (+01)","03:08 (+01)","22 Jul 2029",1879401661,22-07-2029,DD-MM-YYYY,22,Sunday,7,July,2029,AD,"Anno Domini",,10-03-1451,DD-MM-YYYY,10,"Al Ahad",الاحد,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:43 (+01)","06:28 (+01)","13:34 (+01)","17:13 (+01)","20:29 (+01)","20:34 (+01)","22:01 (+01)","04:33 (+01)","01:29 (+01)","23:49 (+01)","03:08 (+01)","23 Jul 2029",1879488061,23-07-2029,DD-MM-YYYY,23,Monday,7,July,2029,AD,"Anno Domini",,11-03-1451,DD-MM-YYYY,11,"Al Athnayn",الاثنين,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:44 (+01)","06:28 (+01)","13:34 (+01)","17:13 (+01)","20:29 (+01)","20:34 (+01)","22:00 (+01)","04:34 (+01)","01:29 (+01)","23:49 (+01)","03:08 (+01)","24 Jul 2029",1879574461,24-07-2029,DD-MM-YYYY,24,Tuesday,7,July,2029,AD,"Anno Domini",,12-03-1451,DD-MM-YYYY,12,"Al Thalaata",الثلاثاء,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,"Mawlid (Birth) al-Nabi ﷺ,Veiling of the Prophet Muhammad ﷺ,Birth of Mawlana Shaykh Abdullāh al Dāghestāni ق,Urs of Shaykh Abu Yāqub Yūsuf al-Hamadāni ق,Urs of Shaykh Abdul Khāliq al-Ghujdawāni ق,Urs of Mawlāna Ubaydullaāh Ahrār ق,Urs of Shaykh Muhammad az-Zāhid ق"
"04:45 (+01)","06:29 (+01)","13:34 (+01)","17:13 (+01)","20:28 (+01)","20:33 (+01)","21:59 (+01)","04:35 (+01)","01:29 (+01)","23:48 (+01)","03:09 (+01)","25 Jul 2029",1879660861,25-07-2029,DD-MM-YYYY,25,Wednesday,7,July,2029,AD,"Anno Domini",,13-03-1451,DD-MM-YYYY,13,"Al Arba'a",الاربعاء,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:46 (+01)","06:30 (+01)","13:34 (+01)","17:13 (+01)","20:27 (+01)","20:32 (+01)","21:58 (+01)","04:36 (+01)","01:29 (+01)","23:48 (+01)","03:09 (+01)","26 Jul 2029",1879747261,26-07-2029,DD-MM-YYYY,26,Thursday,7,July,2029,AD,"Anno Domini",,14-03-1451,DD-MM-YYYY,14,"Al Khamees",الخميس,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:47 (+01)","06:30 (+01)","13:34 (+01)","17:13 (+01)","20:27 (+01)","20:32 (+01)","21:57 (+01)","04:37 (+01)","01:29 (+01)","23:48 (+01)","03:09 (+01)","27 Jul 2029",1879833661,27-07-2029,DD-MM-YYYY,27,Friday,7,July,2029,AD,"Anno Domini",,15-03-1451,DD-MM-YYYY,15,"Al Juma'a",الجمعة,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:48 (+01)","06:31 (+01)","13:34 (+01)","17:13 (+01)","20:26 (+01)","20:31 (+01)","21:56 (+01)","04:38 (+01)","01:28 (+01)","23:48 (+01)","03:09 (+01)","28 Jul 2029",1879920061,28-07-2029,DD-MM-YYYY,28,Saturday,7,July,2029,AD,"Anno Domini",,16-03-1451,DD-MM-YYYY,16,"Al Sabt",السبت,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:49 (+01)","06:32 (+01)","13:34 (+01)","17:13 (+01)","20:25 (+01)","20:30 (+01)","21:55 (+01)","04:39 (+01)","01:28 (+01)","23:47 (+01)","03:10 (+01)","29 Jul 2029",1880006461,29-07-2029,DD-MM-YYYY,29,Sunday,7,July,2029,AD,"Anno Domini",,17-03-1451,DD-MM-YYYY,17,"Al Ahad",الاحد,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,"Urs of Shaykh Mahmūd al-Anjir al-Faghnāwi ق,Urs of Shaykh Abu Ahmad as-Sughūri ق"
"04:50 (+01)","06:33 (+01)","13:34 (+01)","17:13 (+01)","20:24 (+01)","20:29 (+01)","21:54 (+01)","04:40 (+01)","01:28 (+01)","23:47 (+01)","03:10 (+01)","30 Jul 2029",1880092861,30-07-2029,DD-MM-YYYY,30,Monday,7,July,2029,AD,"Anno Domini",,18-03-1451,DD-MM-YYYY,18,"Al Athnayn",الاثنين,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,"Urs of Shaykh Adnān Kabbāni ق"
"04:51 (+01)","06:33 (+01)","13:34 (+01)","17:13 (+01)","20:23 (+01)","20:28 (+01)","21:53 (+01)","04:41 (+01)","01:28 (+01)","23:47 (+01)","03:10 (+01)","31 Jul 2029",1880179261,31-07-2029,DD-MM-YYYY,31,Tuesday,7,July,2029,AD,"Anno Domini",,19-03-1451,DD-MM-YYYY,19,"Al Thalaata",الثلاثاء,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:52 (+01)","06:34 (+01)","13:33 (+01)","17:13 (+01)","20:23 (+01)","20:28 (+01)","21:52 (+01)","04:42 (+01)","01:28 (+01)","23:46 (+01)","03:10 (+01)","01 Aug 2029",1880265661,01-08-2029,DD-MM-YYYY,01,Wednesday,8,August,2029,AD,"Anno Domini",,20-03-1451,DD-MM-YYYY,20,"Al Arba'a",الاربعاء,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:53 (+01)","06:35 (+01)","13:33 (+01)","17:12 (+01)","20:22 (+01)","20:27 (+01)","21:51 (+01)","04:43 (+01)","01:28 (+01)","23:46 (+01)","03:10 (+01)","02 Aug 2029",1880352061,02-08-2029,DD-MM-YYYY,02,Thursday,8,August,2029,AD,"Anno Domini",,21-03-1451,DD-MM-YYYY,21,"Al Khamees",الخميس,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:55 (+01)","06:35 (+01)","13:33 (+01)","17:12 (+01)","20:21 (+01)","20:26 (+01)","21:49 (+01)","04:45 (+01)","01:28 (+01)","23:46 (+01)","03:11 (+01)","03 Aug 2029",1880438461,03-08-2029,DD-MM-YYYY,03,Friday,8,August,2029,AD,"Anno Domini",,22-03-1451,DD-MM-YYYY,22,"Al Juma'a",الجمعة,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:56 (+01)","06:36 (+01)","13:33 (+01)","17:12 (+01)","20:20 (+01)","20:25 (+01)","21:48 (+01)","04:46 (+01)","01:28 (+01)","23:45 (+01)","03:11 (+01)","04 Aug 2029",1880524861,04-08-2029,DD-MM-YYYY,04,Saturday,8,August,2029,AD,"Anno Domini",,23-03-1451,DD-MM-YYYY,23,"Al Sabt",السبت,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:57 (+01)","06:37 (+01)","13:33 (+01)","17:12 (+01)","20:19 (+01)","20:24 (+01)","21:47 (+01)","04:47 (+01)","01:28 (+01)","23:45 (+01)","03:11 (+01)","05 Aug 2029",1880611261,05-08-2029,DD-MM-YYYY,05,Sunday,8,August,2029,AD,"Anno Domini",,24-03-1451,DD-MM-YYYY,24,"Al Ahad",الاحد,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:58 (+01)","06:38 (+01)","13:33 (+01)","17:12 (+01)","20:18 (+01)","20:23 (+01)","21:46 (+01)","04:48 (+01)","01:28 (+01)","23:45 (+01)","03:11 (+01)","06 Aug 2029",1880697661,06-08-2029,DD-MM-YYYY,06,Monday,8,August,2029,AD,"Anno Domini",,25-03-1451,DD-MM-YYYY,25,"Al Athnayn",الاثنين,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"04:59 (+01)","06:38 (+01)","13:33 (+01)","17:11 (+01)","20:17 (+01)","20:22 (+01)","21:45 (+01)","04:49 (+01)","01:28 (+01)","23:44 (+01)","03:11 (+01)","07 Aug 2029",1880784061,07-08-2029,DD-MM-YYYY,07,Tuesday,8,August,2029,AD,"Anno Domini",,26-03-1451,DD-MM-YYYY,26,"Al Thalaata",الثلاثاء,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:00 (+01)","06:39 (+01)","13:33 (+01)","17:11 (+01)","20:16 (+01)","20:21 (+01)","21:43 (+01)","04:50 (+01)","01:28 (+01)","23:44 (+01)","03:11 (+01)","08 Aug 2029",1880870461,08-08-2029,DD-MM-YYYY,08,Wednesday,8,August,2029,AD,"Anno Domini",,27-03-1451,DD-MM-YYYY,27,"Al Arba'a",الاربعاء,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:01 (+01)","06:40 (+01)","13:33 (+01)","17:11 (+01)","20:15 (+01)","20:20 (+01)","21:42 (+01)","04:51 (+01)","01:27 (+01)","23:43 (+01)","03:12 (+01)","09 Aug 2029",1880956861,09-08-2029,DD-MM-YYYY,09,Thursday,8,August,2029,AD,"Anno Domini",,28-03-1451,DD-MM-YYYY,28,"Al Khamees",الخميس,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:02 (+01)","06:40 (+01)","13:32 (+01)","17:10 (+01)","20:14 (+01)","20:19 (+01)","21:41 (+01)","04:52 (+01)","01:27 (+01)","23:43 (+01)","03:12 (+01)","10 Aug 2029",1881043261,10-08-2029,DD-MM-YYYY,10,Friday,8,August,2029,AD,"Anno Domini",,29-03-1451,DD-MM-YYYY,29,"Al Juma'a",الجمعة,3,"Rabīʿ al-awwal","رَبيع الأوّل",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:03 (+01)","06:41 (+01)","13:32 (+01)","17:10 (+01)","20:13 (+01)","20:18 (+01)","21:39 (+01)","04:53 (+01)","01:27 (+01)","23:42 (+01)","03:12 (+01)","11 Aug 2029",1881129661,11-08-2029,DD-MM-YYYY,11,Saturday,8,August,2029,AD,"Anno Domini",,01-04-1451,DD-MM-YYYY,1,"Al Sabt",السبت,4,"Rabīʿ al-thānī","رَبيع الثاني",30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:04 (+01)","06:42 (+01)","13:32 (+01)","17:10 (+01)","20:12 (+01)","20:17 (+01)","21:38 (+01)","04:54 (+01)","01:27 (+01)","23:42 (+01)","03:12 (+01)","12 Aug 2029",1881216061,12-08-2029,DD-MM-YYYY,12,Sunday,8,August,2029,AD,"Anno Domini",,02-04-1451,DD-MM-YYYY,2,"Al Ahad",الاحد,4,"Rabīʿ al-thānī","رَبيع الثاني",30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
